Tweet ID,Relevance,Sentiment,Satire,Hate,Direction,Targets,Hope Speech
1585942044798861313,0,,,,,,
1585940979877486592,1,2,0,0,,,0
1585936917844983813,1,1,1,0,,,1
1585936687871692800,1,2,1,1,0,,0
1585935115460694016,1,2,0,1,0,,0
1585934751722082309,1,2,1,0,,,0
1585932433391685632,1,0,0,0,,,0
1585931944130486272,1,0,0,0,,,0
1585930587415621632,1,1,0,0,,,0
1585929963471269888,1,1,0,0,,,1
1585929123452825604,1,2,0,1,0,,0
1585927445265281025,1,0,1,0,,,0
1585926587199156224,1,0,1,0,,,0
1585926182801137664,1,0,0,0,,,0
1585925162326667264,1,2,0,0,,,0
1585924057676931073,1,0,0,0,,,0
1585923534349799425,0,,,,,,
1585920230202961920,1,1,0,0,,,0
1585919709509169152,1,2,0,1,1,3,0
1585918818982850560,1,1,0,0,,,1
1585918236243083264,1,0,1,0,,,0
1585918017502076928,1,0,1,0,,,0
1585917779512856576,1,0,0,0,,,0
1585916677048668160,1,0,0,0,,,0
1585916630311534592,0,,,,,,
1585915763499466752,1,1,1,0,,,0
1585915566497599493,1,2,1,1,0,,0
1585914521301893120,1,0,0,0,,,0
1585913256660865024,1,1,1,0,,,0
1585912987143266304,1,0,0,0,,,0
1585912769064280066,1,2,1,1,0,,0
1585912061829124097,1,1,0,0,,,0
1585911128298688512,1,1,0,0,,,1
1585910953941401601,1,1,0,0,,,0
1585910410867113984,1,0,1,0,,,0
1585909076974010370,1,0,0,0,,,0
1585906657724628992,1,0,0,0,,,0
1585906599721242624,1,0,0,0,,,1
1585903521496727552,1,2,0,1,1,1,0
1585899843222114305,1,2,0,1,0,,0
1585899246024151040,1,1,0,0,,,0
1585898888082300928,1,0,1,0,,,0
1585898232785559552,0,,,,,,
1585898121334509573,1,0,0,0,,,0
1585898081190830083,1,0,1,0,,,0
1585897067821793286,1,2,0,1,0,,0
1585896696965627904,1,1,0,0,,,0
1585896482229481472,1,0,0,0,,,0
1585896303090728960,1,2,0,1,0,,0
1585896020755587072,1,0,1,0,,,0
1585892736321802240,1,2,1,0,,,0
1585892380573454336,1,2,0,1,0,,0
1585891659702996992,1,2,1,0,,,0
1585890955571630080,1,0,1,0,,,0
1585890505098899457,1,2,1,1,1,3,0
1585890152311795712,1,0,0,0,,,0
1585889424218681344,1,1,0,0,,,1
1585889286196711427,1,2,0,1,1,3,0
1585888946885910528,1,2,0,1,0,,0
1585888672440004608,1,0,0,0,,,0
1585888650122121216,1,2,0,1,1,1,0
1585885321505316864,1,0,0,0,,,0
1585885117620584448,1,2,1,1,1,3,0
1585884911457939457,1,2,0,1,0,,0
1585883984994525184,1,2,1,1,1,1,0
1585882816612831232,0,,,,,,
1585882711788429312,1,2,0,1,0,,0
1585882038023778309,1,0,0,0,,,0
1585882010299826177,1,2,0,1,0,,0
1585880987288076288,1,2,1,0,,,0
1585880250302738432,1,2,1,1,0,,0
1585879981741117440,0,,,,,,
1585879227332628484,0,,,,,,
1585879207531319297,1,2,0,0,,,0
1585878588502724610,1,1,0,0,,,0
1585878582936469509,1,2,0,1,0,,0
1585877206454370305,0,,,,,,
1585873920829161472,1,0,0,0,,,0
1585873697021124609,1,2,1,1,1,1,0
1585872994299101184,0,,,,,,
1585871399834759168,1,1,0,0,,,0
1585871177913868292,1,0,0,0,,,0
1585868693283561472,1,2,1,1,0,,0
1585866257475072001,1,2,0,0,,,0
1585865859742195713,1,2,0,0,,,0
1585865845468643328,1,2,0,0,,,0
1585864944423440384,1,0,0,0,,,0
1585864361163182080,1,0,0,0,,,0
1585863977678307328,1,2,1,0,,,0
1585863744399122434,0,,,,,,
1585859276647514112,1,0,1,0,,,0
1585858031577083904,1,0,0,0,,,0
1585856106349621248,0,,,,,,
1585855345301151745,1,1,0,0,,,0
1585854851636137984,0,,,,,,
1585851168953364483,1,0,1,0,,,0
1585851088615669760,1,0,0,0,,,0
1585849968241545216,1,0,0,0,,,0
1585849573503037442,1,1,0,0,,,1
1585845551559413761,1,0,0,0,,,0
1585845393593896961,1,0,0,0,,,0
1585840189624045568,1,0,1,0,,,0
1585839527016673280,1,2,1,0,,,0
1585834559052353536,1,2,0,1,0,,1
1585831499479142400,0,,,,,,
1585826580089098240,1,1,0,0,,,1
1585825627265175552,1,0,0,0,,,0
1585823951787544576,1,1,0,0,,,0
1585822882013536256,1,2,0,0,,,0
1585822598864277504,1,1,0,1,0,,0
1585822105806872576,1,1,0,0,,,0
1585820849940332544,1,2,0,1,0,,0
1585820671145172992,1,2,0,1,0,,0
1585820185705197568,0,,,,,,
1585817202774913024,1,2,1,1,1,3,0
1585815545831907328,1,2,0,0,,,0
1585814595347750915,1,0,0,0,,,0
1585814171517857792,1,2,1,1,0,,0
1585812481293025280,0,,,,,,
1585810747455860738,0,,,,,,
1585809576309686273,0,,,,,,
1585796729475325953,1,0,0,0,,,0
1585795632718979072,1,2,0,1,0,,0
1585795270633476096,1,1,0,0,,,0
1585795209270800384,1,2,0,1,0,,0
1585793777100521472,1,1,0,0,,,0
1585792816625512449,1,2,1,1,0,,0
1585791081308114944,1,0,0,0,,,0
1585790909920448512,1,2,1,1,1,3,0
1585790842648035329,1,0,0,0,,,0
1585789591512322048,1,0,1,0,,,0
1585778828038660096,1,1,0,0,,,1
1585773345412218880,1,0,1,0,,,0
1585766784065732608,1,0,0,0,,,0
1585758982786125824,1,0,0,0,,,0
1585702565240610817,1,2,0,1,0,,0
1585699780881104896,0,,,,,,
1585694749373403136,0,,,,,,
1585686840795107329,1,2,0,0,,,0
1585686276560150528,1,2,0,1,0,,0
1585681366800543744,1,0,1,0,,,0
1585679783056539648,1,2,1,0,,,0
1585677873016631297,1,2,0,1,0,,0
1585675490446155777,1,2,0,1,1,1,0
1585675274708226049,0,,,,,,
1585673935806697475,1,0,0,0,,,0
1585672935058333696,1,1,0,0,,,0
1585669806853718016,1,0,0,0,,,0
1585669351453396993,1,1,0,0,,,0
1585668354693791744,1,2,0,1,0,,0
1585666512408698882,1,1,0,0,,,0
1585662710280519680,1,2,0,1,0,,0
1585661386134167552,1,2,0,1,1,1,0
1585661196929495040,1,0,0,0,,,0
1585659555417296896,1,0,1,0,,,0
1585657850193395713,1,0,0,0,,,0
1585655917202153472,1,2,0,1,1,1,0
1585655468122206208,1,2,0,0,,,0
1585654463314137095,1,0,0,0,,,0
1585654197105528832,1,2,0,0,,,0
1585651644267925504,1,0,0,0,,,0
1585650375809728512,1,0,0,0,,,0
1585650358441115649,1,0,0,0,,,0
1585650132502335488,1,1,0,0,,,1
1585648850781761537,1,0,0,0,,,0
1585646585727553536,1,2,0,1,1,1,0
1585645214458269696,1,2,0,1,1,3,0
1585641380587900928,0,,,,,,
1585639104955326466,1,2,0,1,1,1,0
1585638494990659593,1,0,0,0,,,0
1585635390404579328,1,0,1,0,,,0
1585626903222046720,0,,,,,,
1585626442817499137,1,0,0,0,,,0
1585624963020562434,1,2,0,0,,,0
1585624633264734208,0,,,,,,
1585624614486450176,1,2,1,0,,,0
1585623134388260865,1,0,1,0,,,0
1585622434715033600,1,0,0,0,,,0
1585620505528147968,1,2,0,1,0,,0
1585616179275919361,1,0,0,0,,,0
1585610452700377088,1,2,1,0,,,0
1585609705086681089,1,0,0,0,,,0
1585609261190500352,1,2,1,0,,,0
1585607523524304897,1,2,0,1,0,,0
1585607520265342976,0,,,,,,
1585607517031534594,0,,,,,,
1585607512782680064,0,,,,,,
1585607509448200193,0,,,,,,
1585605292213309442,1,0,0,0,,,0
1585603387751813120,1,2,0,1,1,1,0
1585600658300108801,1,0,0,0,,,0
1585596324451594246,0,,,,,,
1585594575145443328,1,0,0,0,,,0
1585592962422951936,1,2,1,0,,,0
1585590279465480192,1,1,0,0,,,0
1585585487452033025,1,2,0,1,1,1,0
1585583576770555904,1,0,0,0,,,0
1585581529521979392,1,0,1,0,,,0
1585579765725011969,1,2,1,1,0,,0
1585575477711814656,1,0,0,0,,,0
1585571410986106882,1,2,0,1,0,,0
1585564302605434881,0,,,,,,
1585562001920897024,1,2,0,1,0,,0
1585558452130426881,1,0,0,1,0,,0
1585558296689508352,1,0,0,0,,,0
1585550220573937664,1,0,0,0,,,0
1585549051482689537,1,0,1,0,,,0
1585548559025573888,1,0,1,0,,,0
1585547419889983490,1,0,1,0,,,0
1585545436999270401,1,0,1,0,,,0
1585543039388241920,1,0,0,0,,,0
1585542674098008064,1,0,1,0,,,0
1585540640963629056,1,0,0,1,1,3,0
1585540157608202241,1,0,0,0,,,0
1585537022030405632,1,0,0,0,,,0
1585532160383254529,1,0,0,0,,,0
1585530719585304576,0,,,,,,
1585530267640692736,1,2,0,1,0,,0
1585527591863484416,1,1,0,0,,,1
1585527200790777857,1,2,0,1,1,3,0
1585522887934750720,1,0,0,0,,,1
1585520720649457677,1,0,0,0,,,0
1585518744973217794,1,2,0,1,1,3,0
1585518466546950145,1,0,0,0,,,0
1585516927912665088,1,0,0,0,,,0
1585514948775784453,1,0,0,0,,,0
1585514294644510722,1,0,0,0,,,1
1585512362466979840,1,0,1,0,,,0
1585512147823767553,1,2,0,1,1,2,0
1585511951701921792,1,2,0,1,1,3,0
1585511726321213441,1,2,0,1,1,2,0
1585509829573218304,1,2,0,1,1,2,0
1585509552186802176,1,2,0,1,0,,0
1585508286824005632,1,2,0,1,1,1,0
1585507874897244160,1,0,0,0,,,0
1585506476780576768,1,1,0,0,,,1
1585505473947906048,1,0,0,0,,,0
1585505154341617665,1,0,0,0,,,0
1585504195016155136,1,2,0,1,1,2,0
1585502438500757504,1,0,0,0,,,0
1585501045370900482,1,2,0,1,1,3,0
1585501027855376384,1,1,0,0,,,1
1585501008670531584,1,0,0,0,,,0
1585500648249774081,1,1,1,0,,,1
1585500099630993408,1,0,0,0,,,0
1585500030466633728,1,2,0,1,0,,0
1585499938288553987,1,0,0,1,1,3,0
1585498593552637952,1,1,0,0,,,1
1585497741920129024,1,0,0,0,,,0
1585496537278259200,1,0,0,0,,,0
1585492385043255296,1,0,0,0,,,1
1585491615136612353,1,0,0,0,,,0
1585491575093665793,1,2,0,0,,,0
1585489838580826112,1,2,0,1,0,,0
1585488415285395456,1,2,0,1,0,,0
1585487678551695360,1,0,0,0,,,0
1585487229354659842,1,2,0,1,0,,0
1585486722900512768,1,2,0,1,0,,1
1585484497113722882,1,2,0,1,1,1,0
1585482274258100225,1,2,0,1,1,1,0
1585481511184216064,1,0,0,0,,,0
1585481031217389568,1,2,0,1,1,3,0
1585481007691546624,1,2,1,0,,,0
1585480713042030592,1,2,1,0,,,0
1585479507137265664,1,2,0,1,1,3,0
1585479301683871744,1,2,0,1,0,,0
1585479138970079232,1,2,0,1,1,3,0
1585478880726433794,1,0,1,0,,,0
1585478870957846528,1,2,0,1,1,3,0
1585478718503366656,1,0,0,0,,,0
1585478246103060480,1,0,0,0,,,0
1585477594874400769,1,0,0,0,,,0
1585477513878568960,1,0,0,0,,,0
1585477368122150913,1,0,0,0,,,0
1585477358122942466,1,0,1,0,,,0
1585477095744229376,1,0,1,0,,,0
1585476995374202881,1,0,0,0,,,0
1585476476392153088,1,2,0,1,1,1,0
1585473537263169536,1,2,0,1,0,,0
1585473133208707073,1,0,0,0,,,0
1585471812049125376,1,2,0,1,0,,0
1585471414400090112,1,0,0,0,,,0
1585471344593903617,1,0,0,0,,,0
1585470748063252480,0,,,,,,
1585470134671400960,0,,,,,,
1585469958712004609,0,,,,,,
1585469013013852160,0,,,,,,
1585468941195173894,0,,,,,,
1585468846911426560,1,1,0,0,,,1
1585468542761082880,0,,,,,,
1585468206377889793,1,2,0,1,1,3,0
1585467933052239872,1,0,0,0,,,0
1585466976574484481,1,0,0,0,,,0
1585466820961906688,1,0,0,0,,,0
1585466229447610368,1,0,0,0,,,0
1585465864744493057,1,0,0,0,,,0
1585465710297468929,1,0,1,0,,,0
1585465216552538112,1,0,0,0,,,0
1585465095047458818,0,,,,,,
1585464993541021698,1,2,0,0,,,0
1585464978068250624,0,,,,,,
1585464949627047937,0,,,,,,
1585463330013315072,1,2,0,0,,,0
1585463066313248768,1,0,0,0,,,0
1585463029902499840,1,2,0,1,1,3,0
1585462610652454913,1,2,0,1,1,3,0
1585462366325870592,1,0,0,0,,,0
1585462022648446976,1,0,0,0,,,0
1585461962364030977,1,2,0,0,,,0
1585461672789278720,1,2,0,1,1,3,0
1585461593961553920,1,2,0,1,1,1,0
1585461065709916161,1,0,0,0,,,0
1585460674443956224,1,2,0,1,1,3,0
1585459008974249985,1,0,0,0,,,0
1585458842409742337,0,,,,,,
1585458769672081408,1,0,0,0,,,1
1585458732699308032,1,0,0,1,1,3,0
1585458730232999937,0,,,,,,
1585456412703924224,0,,,,,,
1585456192817618944,1,2,0,1,1,3,0
1585454533744164864,1,0,0,0,,,0
1585454326084153344,1,2,0,1,1,1,0
1585453433183780864,1,2,0,1,0,,0
1585452888309911552,1,2,0,1,1,3,0
1585452086753341440,1,2,0,1,1,2,0
1585451829894467584,1,2,0,0,,,0
1585451802740215808,1,0,0,0,,,0
1585451445951860736,1,0,0,0,,,0
1585451269275418624,1,0,1,0,,,0
1585450171235639296,1,0,1,0,,,0
1585449100853403649,1,0,0,0,,,0
1585449075557937152,1,0,0,1,0,,0
1585448643204550657,1,0,0,0,,,0
1585447907305881600,1,2,0,1,1,3,0
1585447817585139712,0,,,,,,
1585447214754795520,1,2,0,1,1,2,0
1585447120831934464,1,0,1,0,,,0
1585446925608058880,1,0,0,0,,,1
1585446853310525440,1,2,0,1,0,,0
1585446844095610881,1,2,0,1,0,,0
1585446834054451201,1,2,0,1,1,3,0
1585445086115991552,1,0,0,0,,,0
1585443879259901952,1,0,0,0,,,0
1585443777808044034,1,2,0,0,,,0
1585443146715975682,0,,,,,,
1585442955774808064,0,,,,,,
1585442423940927488,1,0,0,0,,,0
1585442322191618048,1,2,1,0,,,0
1585442277333213184,1,1,0,0,,,0
1585441806325796864,1,2,0,1,1,3,0
1585441800101429248,1,0,0,0,,,1
1585441602071248896,1,0,0,0,,,0
1585441001203961857,0,,,,,,
1585440878935449601,1,0,1,0,,,0
1585440139836170240,1,2,0,1,1,1,0
1585439956759359488,1,0,0,0,,,0
1585439923456573445,1,0,1,0,,,0
1585439812903137280,1,2,0,1,0,,0
1585439444043464704,1,2,1,1,0,,1
1585437839256621056,0,,,,,,
1585436960549896192,1,1,0,0,,,0
1585436739006763008,0,,,,,,
1585436698636615681,1,0,0,0,,,0
1585436274898313218,1,0,0,0,,,0
1585435944651755522,0,,,,,,
1585435820605198336,1,0,0,0,,,0
1585435806160023554,1,2,0,0,,,0
1585435269100027904,1,0,0,0,,,0
1585435108286205953,1,0,0,0,,,0
1585434623491776512,1,2,1,0,,,0
1585434052999643137,0,,,,,,
1585433738363932673,1,0,0,0,,,0
1585432973369040896,1,0,0,0,,,0
1585432788224053249,1,2,0,1,1,1,0
1585432726211289088,1,2,0,1,0,,0
1585411896521658368,1,2,1,1,0,,0
1585408227990290432,1,2,1,1,1,1,0
1585391428754354177,1,2,0,0,,,0
1585362498399924224,1,0,1,0,,,0
1585357325778710529,1,2,0,0,,,0
1585354592333664256,1,0,1,0,,,0
1585353268775256064,1,0,0,0,,,0
1585331211970322433,1,0,0,0,,,0
1585328275831681024,1,2,0,1,1,1,0
1585323811993702400,1,0,0,0,,,0
1585316273306497024,1,0,0,0,,,0
1585315575315562496,1,0,0,1,0,,0
1585312648287375363,1,0,0,0,,,0
1585312088456855552,1,0,0,0,,,0
1585311556279349249,1,0,1,0,,,0
1585307694906605568,1,0,1,0,,,0
1585304906751090688,1,2,0,0,,,0
1585304835196608514,1,0,0,0,,,0
1585303286986731522,1,0,0,0,,,0
1585303279776325632,1,0,0,0,,,0
1585302318215753728,1,1,0,0,,,0
1585302039235416064,1,0,0,0,,,0
1585301357119959040,1,0,0,0,,,0
1585301075023736832,0,,,,,,
1585300804940230656,1,2,0,1,0,,0
1585300262138220547,1,0,0,0,,,0
1585299978045784065,1,0,0,0,,,0
1585298833084645376,1,0,0,0,,,0
1585298685524860928,1,1,0,0,,,1
1585297822043107328,1,0,0,0,,,0
1585295107158261760,1,0,1,0,,,0
1585294049405280260,1,0,1,0,,,0
1585293006932176901,1,0,0,0,,,0
1585292486226112512,1,2,0,1,1,3,0
1585292360879308801,1,0,0,0,,,0
1585289180371746816,1,0,0,0,,,0
1585286693002784769,1,2,0,0,,,0
1585285641314500608,1,2,0,1,0,,0
1585285264561143811,1,2,1,0,,,0
1585284844098973696,1,0,0,0,,,0
1585281008558952448,1,0,0,0,,,0
1585280961943461889,1,0,0,0,,,0
1585278239412363264,1,0,0,0,,,0
1585276175638634496,1,1,0,0,,,1
1585275266003189761,1,2,1,0,,,0
1585274103690190848,1,2,1,1,0,,0
1585272138499432448,1,0,0,0,,,0
1585271575128903680,1,0,0,0,,,0
1585270525051314176,1,0,0,0,,,0
1585270379764887554,1,2,0,1,0,,0
1585269269784276992,1,2,0,1,0,,0
1585268445540556804,0,,,,,,
1585261396651958273,1,2,0,1,1,3,0
1585261188048642048,1,2,1,1,0,,0
1585260579803246592,1,0,0,0,,,0
1585260319014027265,1,2,0,0,,,0
1585249722734088194,1,0,0,0,,,0
1585249448275628033,0,,,,,,
1585246606496239616,1,0,0,0,,,1
1585246109982920704,1,0,0,0,,,0
1585245675633397760,1,0,0,0,,,0
1585244082871599110,1,0,0,0,,,0
1585242904624496642,1,0,0,0,,,0
1585242549727662080,1,0,0,0,,,0
1585241866639126529,1,2,0,1,1,3,0
1585241662770409472,1,0,0,0,,,0
1585240739851575296,0,,,,,,
1585239006295756800,1,0,0,0,,,0
1585238957331451904,1,2,0,1,1,3,0
1585238589339996161,1,2,1,1,1,1,0
1585237548112437250,1,0,0,0,,,0
1585237456726597632,1,0,1,0,,,0
1585232271950614531,1,0,0,0,,,0
1585231429361074176,0,,,,,,
1585227765233553408,1,0,0,0,,,0
1585226482628325377,1,2,0,0,,,0
1585225941449871361,1,0,0,0,,,0
1585225767696621570,1,2,0,1,1,3,0
1585222657729261569,1,0,0,0,,,1
1585222648015224832,1,0,0,0,,,0
1585219495442141184,1,2,0,1,0,,0
1585219474906812418,1,0,0,0,,,0
1585218876039901184,1,0,0,0,,,1
1585217856484290560,1,2,0,1,0,,0
1585217484877344769,0,,,,,,
1585216824643571712,1,0,0,0,,,0
1585215084967911424,1,0,0,0,,,0
1585214583257858048,1,0,0,0,,,0
1585212903799812097,1,0,0,0,,,0
1585209073347473411,1,0,0,0,,,0
1585202437526548480,1,2,0,1,0,,0
1585201689916997634,1,2,0,1,1,1,0
1585200483941351424,1,0,1,0,,,0
1585200210166579200,1,2,0,1,1,1,0
1585199559726477312,1,0,1,0,,,0
1585198857117630464,0,,,,,,
1585198150272569345,0,,,,,,
1585196904836919296,0,,,,,,
1585196672589893634,1,2,1,1,1,1,0
1585196227372929024,0,,,,,,
1585195688950108160,1,2,0,1,1,1,1
1585194424371666944,1,2,0,1,1,3,0
1585193965040857094,1,2,1,1,1,3,0
1585193933713575936,0,,,,,,
1585193578837737473,0,,,,,,
1585192761699225600,0,,,,,,
1585187070158712832,1,2,1,0,,,0
1585186421689946112,1,0,1,0,,,0
1585185848697683968,0,,,,,,
1585185834059575297,1,2,0,1,1,3,0
1585182903969157121,1,0,0,0,,,0
1585182049702645760,1,0,0,0,,,0
1585177100289331200,1,2,1,1,1,1,0
1585174613386231808,1,0,1,0,,,0
1585168179709751296,1,0,0,0,,,0
1585166774772695040,0,,,,,,
1585166485101547520,1,0,0,0,,,0
1585166366843482112,1,1,0,0,,,0
1585165480175996928,1,0,0,0,,,0
1585164201068462082,1,1,0,0,,,0
1585164126455988224,1,2,0,1,1,1,0
1585163559167676416,1,2,0,0,,,0
1585163030727626752,1,2,0,1,0,,0
1585162901077528577,0,,,,,,
1585162022819201024,1,2,0,1,0,,0
1585161838148620288,1,0,0,0,,,0
1585159860974297088,1,2,1,0,,,0
1585158144472551424,1,2,0,1,0,,0
1585158054533742592,1,0,0,0,,,1
1585157007153467393,1,0,1,0,,,0
1585153148351819778,1,0,0,0,,,0
1585152849360871425,0,,,,,,
1585152357335461889,1,0,0,0,,,0
1585151884763238400,1,2,0,0,,,0
1585149929067991040,1,2,0,1,1,3,0
1585149882377310210,1,2,0,1,0,,1
1585148998691999744,0,,,,,,
1585148853434863617,1,2,1,1,1,3,0
1585147680506118145,1,0,0,0,,,0
1585147219321421824,1,0,0,0,,,0
1585146764130418688,1,2,0,1,1,3,0
1585146000049467392,1,0,0,0,,,0
1585145845623951361,1,0,0,0,,,1
1585144898642382850,1,2,1,0,,,0
1585144664151429120,1,0,0,0,,,0
1585142935934619648,1,0,0,0,,,0
1585142373562347520,1,2,1,0,,,0
1585141283651473408,1,0,0,0,,,0
1585140546263470081,1,2,0,1,1,3,0
1585140034646466561,1,0,0,0,,,0
1585138433424789504,1,2,0,1,1,1,0
1585137446572130304,1,2,0,1,0,,1
1585137204925325313,1,0,1,0,,,0
1585136576644124673,1,0,0,0,,,0
1585136575133847552,1,2,0,1,1,1,0
1585136420301467648,1,2,0,0,,,0
1585134270846160896,1,0,0,0,,,0
1585132681389436928,1,2,0,1,1,1,0
1585130604860882944,1,0,0,0,,,0
1585127669196521473,1,0,0,0,,,0
1585126720340131841,1,0,0,0,,,0
1585126706394042369,1,0,0,0,,,0
1585126621371314177,1,0,1,0,,,0
1585125936902856704,1,0,0,0,,,0
1585125047588786176,1,0,0,0,,,0
1585122938281656321,1,2,0,0,,,0
1585122336269012992,1,2,0,1,0,,0
1585120735047344133,1,0,0,0,,,0
1585118700512116736,1,2,0,1,0,,0
1585118389097631746,1,0,1,0,,,0
1585117416765681664,1,0,0,0,,,0
1585117319688507392,1,0,0,0,,,0
1585115644315725825,1,2,0,1,0,,1
1585114517637562368,1,2,0,0,,,0
1585113992980484097,1,2,0,0,,,0
1585112262620352512,1,0,1,0,,,0
1585112081527091207,1,1,0,0,,,0
1585107509748314117,1,0,0,0,,,0
1585107250636783617,1,0,0,0,,,0
1585104485462200320,1,2,0,1,0,,0
1585103804734746625,1,0,1,0,,,0
1585102367074050048,1,0,1,0,,,0
1585102192796905473,1,0,1,0,,,0
1585102051486621696,1,2,0,1,0,,0
1585101141397819392,1,2,1,1,1,1,0
1585099027724775424,1,2,0,0,,,0
1585098408628740096,1,2,1,1,1,3,0
1585097367241773056,1,2,0,1,0,,0
1585096527902826496,1,0,0,0,,,0
1585093989551984640,1,2,0,1,0,,0
1585092861338742784,1,2,0,0,,,0
1585090985683746817,1,2,0,1,0,,0
1585089996104818689,1,2,0,1,0,,0
1585086502878728192,1,2,0,1,0,,0
1585080607545049090,1,2,0,1,1,3,0
1585072506473705472,1,2,0,1,1,3,0
1585062515448643584,1,0,1,0,,,0
1585058792500518913,1,0,0,0,,,0
1585051216903798785,1,0,1,0,,,0
1584968566742618112,1,2,0,1,1,3,0
1584968557712248833,1,0,0,0,,,0
1584962702124126208,1,0,0,0,,,0
1584962324531916800,1,2,0,0,,,0
1584961604382494720,1,0,0,0,,,0
1584957358844747776,1,2,0,0,,,0
1584949224172503043,1,2,0,0,,,0
1584942456570662913,1,2,0,1,1,3,0
1584936913785741313,1,2,0,0,,,0
1584936402462347265,1,0,1,0,,,0
1584935065623986176,1,0,0,0,,,0
1584925730806280192,1,2,0,0,,,0
1584924844524597249,1,2,0,1,1,3,0
1584920880983179266,0,,,,,,
1584916991722532864,1,0,0,0,,,0
1584910065127116800,1,2,1,1,0,,0
1584907725980450817,1,2,1,1,0,,0
1584903074073935874,1,0,0,0,,,0
1584887998130585605,1,0,1,0,,,0
1584881463065202688,1,0,0,0,,,0
1584848637045407745,0,,,,,,
1584786684482584576,0,,,,,,
1584542806617444352,1,2,1,1,0,,0
1584474348286451714,1,2,1,0,,,0
1584467685991415809,1,2,1,0,,,0
1584442299773177856,1,2,0,1,0,,0
1584291785500594177,1,0,0,0,,,0
1584082240644222977,0,,,,,,
1584081959675838464,1,0,1,0,,,1
1584007978117894146,1,2,1,1,1,1,0
1584001173454929920,1,2,1,0,,,1
1583773641434869760,1,1,0,0,,,0
1583660533047123968,1,0,1,0,,,0
1583543084880891904,1,2,1,0,,,0
1583444116087586817,1,2,0,0,,,0
1583433237510377478,1,0,0,0,,,0
1583367827222036480,1,2,1,1,0,,0
1583350382784577536,1,2,0,1,1,1,0
1583347860539523072,1,2,0,1,0,,0
1583346404847923201,1,2,1,1,0,,0
1583345912734093312,1,0,0,0,,,0
1583342788430950400,1,0,1,0,,,0
1583283284326649857,1,2,1,1,1,1,0
1583056538633052160,1,0,0,0,,,0
1583032188836417536,1,0,0,0,,,0
1582986044584366081,1,1,0,0,,,0
1582830685907144705,1,2,0,1,0,,0
1582770335635894272,1,1,0,0,,,0
1582760027055874048,1,1,0,0,,,0
1582721426972610561,1,0,0,0,,,0
1582695379145216000,1,0,0,0,,,0
1582684456489713664,1,1,0,0,,,0
1582682047621255168,1,1,0,0,,,0
1582571404066975745,1,0,0,0,,,0
1582526191155965953,1,0,0,0,,,0
1582479846860795904,1,0,0,0,,,0
1582402932431282176,1,2,0,1,1,1,0
1582393621143498752,1,2,1,0,,,0
1582266645753769984,1,0,0,0,,,0
1582125197804478464,1,1,0,0,,,0
1581998869470404615,1,1,0,0,,,0
1581998751333220352,1,0,0,0,,,0
1581575719637118977,1,2,0,1,1,3,0
1581545637791010816,1,1,0,0,,,1
1581304546026225667,1,0,0,0,,,0
1581194322183356418,1,1,0,0,,,0
1581156293842083840,1,2,0,0,,,0
1580916830960766977,1,0,0,0,,,0
1580911152703279106,1,2,0,1,0,,0
1580859205833338882,1,2,1,0,,,0
1580819381369466880,1,2,0,1,1,1,0
1580777249355476993,1,0,0,0,,,0
1580762942185742337,1,1,0,0,,,0
1580736887223771136,1,0,1,0,,,0
1580724666242826240,0,,,,,,
1580513725404282880,1,2,0,1,1,3,0
1580503971839455233,1,2,0,0,,,0
1580459435197333506,1,1,0,0,,,0
1580235415839047684,1,1,0,0,,,1
1580135127144808449,0,,,,,,
1580134684062728193,1,1,0,0,,,1
1580110287327309826,1,0,0,0,,,0
1580025305028120577,1,2,1,1,1,1,0
1580018656280399873,1,0,0,0,,,0
1579959899257085952,1,2,0,0,,,0
1579883352534188032,1,2,0,0,,,0
1579856475375038465,1,2,1,1,1,3,1
1579854178603892736,1,2,0,0,,,0
1579845274197184515,1,0,0,0,,,0
1579841685911404544,1,0,0,0,,,0
1579840124493660166,1,2,0,1,0,,0
1579839165927428096,1,2,1,1,0,,0
1579822423025012737,1,0,0,0,,,0
1579799513824661505,1,2,1,1,0,,0
1579786718982844416,1,2,0,0,,,0
1579785684440997888,1,2,0,1,0,,0
1579761971205140482,1,1,0,0,,,0
1579742025720934401,1,2,1,1,0,,0
1579720893886234629,1,2,1,0,,,0
1579714549208723456,1,1,0,0,,,0
1579713097681760258,1,1,0,0,,,0
1579710384973701123,1,2,0,1,0,,0
1579691795201822721,1,1,0,0,,,0
1579685684230885378,1,2,0,1,0,,0
1579637702563332096,1,2,0,1,1,1,0
1579512727441412097,1,0,1,0,,,0
1579505352747671553,1,1,0,0,,,0
1579459618199449601,1,2,1,0,,,0
1579438819291824130,1,2,1,1,0,,0
1579430833307672576,1,1,0,1,1,3,0
1579425881818554368,1,1,0,0,,,0
1579422437657415681,1,0,0,0,,,0
1579396424143605761,1,0,0,1,0,,0
1579394651693645825,1,0,0,1,0,,0
1579393388155400193,1,0,0,0,,,1
1579279165903507457,1,2,0,1,1,1,0
1579266022661828608,1,2,0,1,1,1,0
1579257136294481921,1,2,0,1,1,2,0
1579132373123223552,1,2,0,1,1,1,0
1579123806639394818,1,0,0,0,,,0
1579123073134960641,1,2,0,1,0,,0
1579106724900139009,1,0,0,1,0,,0
1579087696936730624,1,2,0,1,1,2,0
